video_id,channel_id,title,description,tags,published_at,category_id,category_name,duration,definition,caption,default_audio_language,default_language,thumbnail_url,made_for_kids
69dqAJ5asgU,UCn0XmAUFv6d2tofMFEesSNw,"කිරි එරෙන්නේ නැති වුණාට, තාත්තගෙ ආදරේ මහ මෙරක් 🥺💔 #shorts","ලංකාවේ ජනප්‍රියම ටෙලිනාට්‍යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 
👉 www.youtube.com/@SirasaOfficial

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 
*𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk
*𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk 
*𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv
*𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk 
*𝗪𝗲𝗯 - https://www.sirasatv.lk

#SirasaTV #ThePeoplesChannel #lka",sirasa tv|sirasa tv youtube|sirasa tv live,2026-07-17T17:07:54Z,24,Entertainment,PT40S,hd,false,si,si,https://i.ytimg.com/vi/69dqAJ5asgU/hqdefault.jpg,False
fwdCUXvK_Io,UCCK3OZi788Ok44K97WAhLKQ,JAFFNA KINGS සමහිමිකරු ලබන 31 වෙනිදා දක්වා රිමාන්ඩ් | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T15:10:55Z,25,News & Politics,PT34S,hd,false,si,si,https://i.ytimg.com/vi/fwdCUXvK_Io/hqdefault.jpg,False
t8OTtrQ9LgU,UCCK3OZi788Ok44K97WAhLKQ,මැදපෙරදිග උණුසුම මැද තෙල් මිල වැඩිවෙයිද? | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

මැදපෙරදිග උණුසුම මැද
තෙල් මිල වැඩිවෙයිද?

'QR' තවදුරටත්

""මිල සංශෝධනය මාසේ අග...
විශාල වෙනසක් පේන්න නෑ""

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T05:38:57Z,25,News & Politics,PT2M28S,hd,false,si,si,https://i.ytimg.com/vi/t8OTtrQ9LgU/hqdefault.jpg,False
otI_UDz5zgQ,UCoQOQFHBsBAhobpI8NradTA,ඔබ මීට පෙර අසා නැති අමුතුම විවාහ චාරිත්‍ර | The Craziest Marriage Rituals,"ඔබ මීට පෙර අසා නැති අමුතුම විවාහ චාරිත්‍ර ගැන.

⚠️ No copyright infringement intended. Fair use.

Copyright Disclaimer: Under Section 107 of the Copyright Act of 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research.

If any of the clips or pictures are yours and you would like them removed, please email me at srionlines@gmail.com before taking any legal action. I will gladly take down the video. Thank you!

💡 SL Idea

📧 📞 For official purposes, sponsorships & Offers, Contact me
srionlines@gmail.com or +94777629462",marriage traditions|strangest marriage traditions|wedding rituals|විවාහ චාරිත්‍ර,2026-07-17T12:54:18Z,27,Education,PT8M24S,hd,false,si,en,https://i.ytimg.com/vi/otI_UDz5zgQ/hqdefault.jpg,False
QKpZaBKKH68,UCAH7R88V7gz7RqJv78nNOzg,ජාලියගෙ හිත රිදිලා 🥺,"Watch the latest teledramas on the Swarnavahini YouTube Channel featuring full episodes of the best Sri Lankan daily drama updates! 🔥

Subscribe now and turn on notifications! 👇
🔗 https://www.youtube.com/channel/UCaIc6SgS90ud_RgMSC6hW_w?sub_confirmation=1

🔹 Watch the Full Playlist: https://www.youtube.com/playlist?list=PLB-GuAsjHIZbFjgUqUI3lobREixiZVedc

🌐 FOLLOW US:
🔹 Facebook: https://www.facebook.com/swarnavahini
🔹 Instagram: https://www.instagram.com/swarnavahini.tv
🔹 TikTok: https://www.tiktok.com/@swarnavahinisl
🔹 Website: https://swarnavahini.lk

© 2026 Swarnavahini. All Rights Reserved.

#BoltAnayak #බෝල්ට්ඇණයක් #Swarnavahini #SwarnavahiniDrama #SinhalaTeledrama",swarnavahini|swarnavahini tv|swarnavahini shorts|swarnavahini live|best scenes|swarnavahini digital|swarnavahini teledramas|drama clips|best sinhala teledramas|sri lankan drama|sri lanka drama|new sinhala teledrama|best moments|best clips|best scene|drama recap|new drama|viral videos|best drama|drama series|viral video|new video|latest drama|promo|sinhala teledrama|sinhala drama|best sinhala teledrama|bolt anayak,2026-07-17T00:30:37Z,24,Entertainment,PT34S,hd,false,si,si,https://i.ytimg.com/vi/QKpZaBKKH68/hqdefault.jpg,False
wUfDliO8IiM,UCQTcNhAZidy1i9wwmdgf2Lw,Deiyangema Pihitai (දෙයියන්ගේම පිහිටයි) | Episode 35 - (2026-07-17) | ITN,"Deiyangema Pihitai (දෙයියන්ගේම පිහිටයි) | Episode 35

#ITN #ITNSriLanka #ITNDigital #DeiyangemaPihitai #Episode35

Watch ITN Programmes & More Updates at https://www.itn.lk

ITN ON SOCIAL
Follow on Facebook : https://www.facebook.com/ITNSriLanka
Subscribe on YouTube : http://bit.ly/SubscribeITNSriLanka
Follow on Instagram : https://www.instagram.com/itn.srilanka
Follow on X : https://www.x.com/ITNSriLanka

© 2026 by Independent Television Network Ltd.
All rights reserved. No part of this video may be reproduced or transmitted in any form or by any means, electronic, mechanical, recording, or otherwise, without prior written permission of Independent Television Network Ltd.",itn|sri|lanka|programmes|sinhala|tv|lankan|independent|television|network|Srilanka Teledrama|itn drama|new teledrama|itn 7.30|sinhala drama|sri lanka drama|7.30 new drama|Sudhaththa Thilaksiri|Prageeth de Silva|Gayan Wikramathilaka|Maheshi Madhusanka|Thathsarani Piyumika|Ferry Jonathan|Dheshani Nehara|Gamini Aponsu|Deyyangema Pihitai,2026-07-17T14:10:06Z,24,Entertainment,PT20M24S,hd,false,si,si,https://i.ytimg.com/vi/wUfDliO8IiM/hqdefault.jpg,False
gO1Y7NG8NPU,UCckltLEhFLv8Xz_lQhYfwmg,"""වික්‍රමරත්න මහත්තයා හිටපු පාලකයන් එක්ක සම්බන්ධකම් තිබුණ කෙනෙක්""  - Hiru News","""රටේ අභිරහස් මරණවල ස්ටයිල් එකක් තියෙනවා"" - ""වික්‍රමරත්න මහත්තයා හිටපු පාලකයන් එක්ක සම්බන්ධකම් තිබුණ කෙනෙක්""  - Hiru News


#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T15:00:02Z,25,News & Politics,PT1M,hd,false,si,si,https://i.ytimg.com/vi/gO1Y7NG8NPU/hqdefault.jpg,False
CrYCln2QWfg,UCQTcNhAZidy1i9wwmdgf2Lw,"""මීෂා"" 20 වන සඳුදා සිට සතියේ දිනවල රාත්‍රී 09.00 ට ITN තුළින් බලාපොරොත්තුවන්න #ITN#ITNDigital#Meesha","Watch ITN Programmes & More Updates at https://www.itn.lk


#ITN #ITNSriLanka #ITNDigital #Meesha

ITN ON SOCIAL
Follow on Facebook : https://www.facebook.com/ITNSriLanka
Subscribe on YouTube : http://bit.ly/SubscribeITNSriLanka
Follow on Instagram : https://www.instagram.com/itn.srilanka
Follow on X : https://www.x.com/ITNSriLanka

© 2026 by Independent Television Network Ltd.
All rights reserved. No part of this video may be reproduced or transmitted in any form or by any means, electronic, mechanical, recording, or otherwise, without prior written permission of Independent Television Network Ltd.",itn|sri|lanka|programmes|sinhala|tv|lankan|independent|television|network,2026-07-17T12:00:23Z,24,Entertainment,PT45S,hd,false,si,si,https://i.ytimg.com/vi/CrYCln2QWfg/hqdefault.jpg,False
aX_iO_BiPh4,UCOtYyt7W5PmPnwQjWWF_Z-Q,ආදරේ බලෙන් ගන්න පුළුවන්ද? 😏,"ආදරේ බලෙන් ගන්න පුළුවන්ද? 😏
Aththamai Man Oyata Adarei - ඇත්තමයි මං ඔයාට ආදරෙයි | අද රාත්‍රී 9.00 ට හිරු TV තුළින්...

#HiruTV #AththamaiManOyataAdarei #ඇත්තමයි_මං_ඔයාට_ආදරෙයි",hiru tv|hiru tv digital|hiru tv sri lanka|hiru tv live|hiru tv official|hiru tv lk|hiru tv dramas|hiru tv teledramas|dramas hiru tv|teledramas hiru tv|hiru dramas|hiru teledramas|hiru tv programs|hiru tv drama clips|paata kurullo|hiru tv paata kurullo|ron soyaa|hiru tv ron soyaa|akurata yana welawe|podi waddo|happy hour|agara dagara|copy chat|Hiru Kumaru Adare Genalla|Amma|Tharu Adare|Sri Lanka Teledrama|Hiru TV Teledrama,2026-07-17T05:20:40Z,24,Entertainment,PT56S,hd,false,si,si,https://i.ytimg.com/vi/aX_iO_BiPh4/hqdefault.jpg,False
KcsTzsOAdhs,UCCK3OZi788Ok44K97WAhLKQ,"""මෙරට ප්‍රජාතන්ත්‍රවාදය දරුණුම අභියෝගවලට ලක්වූයේ බහුතරය හිමි ආණ්ඩු යටතේයි"" | Ada Derana","Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

""මෙරට ප්‍රජාතන්ත්‍රවාදය දරුණුම අභියෝගවලට ලක්වූයේ බහුතරය හිමි ආණ්ඩු යටතේයි"" | Ada Derana

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T14:55:03Z,25,News & Politics,PT2M31S,hd,false,si,si,https://i.ytimg.com/vi/KcsTzsOAdhs/hqdefault.jpg,False
Wff97vGkupg,UCCK3OZi788Ok44K97WAhLKQ,"යෝෂිත, ඇල්ලෙන් වතු යායකුත්... රත්මලානෙන් ගේකුත් අරන් | තවත් සල්ලි කොටස් වෙළෙඳපොළෙත් දාලා","Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

යෝෂිත, ඇල්ලෙන් වතු යායකුත්... රත්මලානෙන් ගේකුත් අරන් | තවත් සල්ලි කොටස් වෙළෙඳපොළෙත් දාලා | ලක්ෂ 596ක මුදල් විශුද්ධීකරණ නඩුව

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T01:57:33Z,25,News & Politics,PT1M54S,hd,false,si,si,https://i.ytimg.com/vi/Wff97vGkupg/hqdefault.jpg,False
u9lJD5ffEOw,UCQTcNhAZidy1i9wwmdgf2Lw,❤ විසේකාරි ❤ #ITN#ITNSriLanka#Visekari#Teledrama,"Watch ITN Programmes & More Updates at https://www.itn.lk

#ITN #ITNSriLanka #ITNDigital  #visekari

ITN ON SOCIAL
Follow on Facebook : https://www.facebook.com/ITNSriLanka
Subscribe on YouTube : http://bit.ly/SubscribeITNSriLanka
Follow on Instagram : https://www.instagram.com/itn.srilanka
Follow on X : https://www.x.com/ITNSriLanka

© 2025 by Independent Television Network Ltd.
All rights reserved. No part of this video may be reproduced or transmitted in any form or by any means, electronic, mechanical, recording, or otherwise, without prior written permission of Independent Television Network Ltd.",itn|sri|lanka|programmes|sinhala|tv|lankan|independent|television|network|Visekari|Wisekari|Srilanka Teledrama|itn drama|new teledrama|itn 9.00|sinhala drama|sri lanka drama|9.00 new drama|Jagath Rasnayaka|Tharindi Fernando|Yash Weerasinghe|Chanuka Prabuddha|Nimanthi Porage|Vishwa Kodikara|Maheshi Madusanka|Sandani Fernando|Dilukshi|Sandaruwan Jayasinghe|wisekari,2026-07-17T11:30:27Z,24,Entertainment,PT42S,hd,false,si,en,https://i.ytimg.com/vi/u9lJD5ffEOw/hqdefault.jpg,False
6sICtkdHhLQ,UCCK3OZi788Ok44K97WAhLKQ,"""අද කියනවා දෙනවා නම් දෙන්න මේක තමයි ගාන..""""ගොවියා කසිප්පුකාරයා වෙලා මුදලාලි හොඳම යාළුවා වුණා""","Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

""අද කියනවා දෙනවා නම් දෙන්න මේක තමයි ගාන..""
""ගොවියා කසිප්පුකාරයා වෙලා මුදලාලි හොඳම යාළුවා වුණා""

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T12:45:54Z,25,News & Politics,PT2M58S,hd,false,si,si,https://i.ytimg.com/vi/6sICtkdHhLQ/hqdefault.jpg,False
Llo_dT_e9Vo,UCckltLEhFLv8Xz_lQhYfwmg,හිරු රාත්‍රී 9.55 ප්‍රධාන ප්‍රවෘත්ති විකාශය - Hiru TV NEWS 9:55 PM LIVE | 2026-07-16,"හිරු රාත්‍රී 9.55 ප්‍රධාන ප්‍රවෘත්ති විකාශය - Hiru TV NEWS 9:55 PM LIVE | 2026-07-16 | Hiru News

This video was uploaded for news reporting purposes...

𝗦𝗨𝗕𝗦𝗖𝗥𝗜𝗕𝗘 𝗡𝗢𝗪 : https://www.youtube.com/@HiruNewsOfficial
Hiru News Sri Lanka's Number One News Portal.
𝗩𝗜𝗦𝗜𝗧 𝗡𝗢𝗪 : https://www.hirunews.lk

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡
» Like us on Facebook : https://www.facebook.com/hirunews       
» Follow us on Instagram : https://www.instagram.com/hirunews
» Follow us on TikTok : https://www.tiktok.com/@hirunews
» Follow us on Twitter : https://twitter.com/hirunews
» Follow us on Threads : https://www.threads.net/@hirunews

𝗛𝗶𝗿𝘂 𝗡𝗲𝘄𝘀 - 𝗘𝗻𝗴𝗹𝗶𝘀𝗵
» 𝗩𝗜𝗦𝗜𝗧 𝗡𝗢𝗪 : https://www.hirunews.lk/english
» Like us on Facebook : https://www.facebook.com/hirunewsenglish
» Follow us on Instagram : https://www.instagram.com/hirunews_english
» Follow us on Threads : https://www.threads.net/@hirunews_english
» Follow us on Twitter : https://twitter.com/HiruNewsEnglis

හිරු නිව්ස් Telegram Channel එකට මෙතැනින් පිවිසෙන්න
» Join Now : https://t.me/hirunewsofficial

#HiruNews #HiruNews955PM #HiruNightTimeNews #955pmNewsBulletin #NewsBulletin #HiruTV #HiruSinhalaNews #HiruNewsDigital #HiruNewsLive #FacebookLive #YouTubeLive #SriLankaNo1NewsChannel #HiruNewsSriLanka #HiruNewslk #TruthAtAllCosts #LKA #SriLanka #SriLankaNews #TrendingNews #ViralNews",hiru news|hiru tv news|hiru news live|hiru tv news live|hiru news today|hiru news today live|hiru news yesterday|hiru 9.55|hiru news 9.55|hiru news 9.55 pm|hiru news 9.55 live|hiru news 9.55 today|hiru news 9.55 today live|9.55|9.55 news|9.55 news live|9.55 news today|9.55 hiru news|9.55 hiru news live|9.55 hiru news today|hiru tv news 9.55 pm live|හිරු රාත්‍රී 9.55 ප්‍රධාන ප්‍රවෘත්ති විකාශය|හිරු රාත්‍රී 9.55|hiru news 2026-07-16,2026-07-16T17:21:28Z,25,News & Politics,PT43M22S,hd,false,si,si,https://i.ytimg.com/vi/Llo_dT_e9Vo/hqdefault.jpg,False
HwTaYPUixYY,UCQTcNhAZidy1i9wwmdgf2Lw,මේක වීදුරු තිරත් එක්කම ගොඩනැඟුනු විශ්වාසයක්,"Watch ITN Programmes & More Updates at https://www.itn.lk

අසංධිමිත ❤ 
සෑම සති අන්තයකම රාත්‍රී 8.00 ට
#ITN #ITNSriLanka #ITNDigital #Asandhimitha #Teledrama 

ITN ON SOCIAL
Follow on Facebook : https://www.facebook.com/ITNSriLanka
Subscribe on YouTube : http://bit.ly/SubscribeITNSriLanka
Follow on Instagram : https://www.instagram.com/itn.srilanka
Follow on X : https://www.x.com/ITNSriLanka

© 2026 by Independent Television Network Ltd.
All rights reserved. No part of this video may be reproduced or transmitted in any form or by any means, electronic, mechanical, recording, or otherwise, without prior written permission of Independent Television Network Ltd.",itn|sri|lanka|programmes|sinhala|tv|lankan|independent|television|network|Asandhimitha,2026-07-17T06:00:31Z,24,Entertainment,PT1M,hd,false,si,si,https://i.ytimg.com/vi/HwTaYPUixYY/hqdefault.jpg,False
